ID,ID.1,Years_of_Experience,Education_Level,Spell_Check_Ratio,Section_Score,Brevity_Score,Skill_Count,Technical_Score,Managerial_Score,Overall_Score,Extracted_Skills,PageRank,Inverse_Betweenness,InDegree,IncomingEdgeWeightSum,Reciprocity,CreditScore
944,944,10,Other,0.9674502712477396,0.9,0.8825000000000001,3,0.48,0.6128436404864976,0.6508481192707233,"['communication', 'leadership', 'organization']",0.00018946819302888965,1000000.0,0,0.0,0.0,0.0
739,739,18,Associate,0.9775280898876404,0.9,0.72,7,0.7,0.3694561303103676,0.6505896480818742,"['communication', 'leadership', 'time management', 'organization', 'attention to detail', 'customer service', 'interpersonal skills']",0.0008490628151896127,76.84881925588039,5,0.26764499369392875,0.0,3.703854791057955e-05
381,381,15,Bachelor,0.9668571428571427,0.8,0.3125,6,0.72,0.5150067861715749,0.6504377501371867,"['time management', 'analytical skills', 'organization', 'customer service', 'multitasking', 'flexibility']",0.0027660023683766842,70.32573449698245,8,0.503674199928206,0.0,4.252523558421864e-05
162,162,17,Master,0.9785604900459418,1.0,0.8674999999999999,3,0.6599999999999999,0.3393246119733925,0.6504034325966119,"['leadership', 'customer service', 'initiative']",0.0012335191970974017,428.5176298881117,3,0.24082375323399516,0.0,0.00027874826405884916
629,629,11,Associate,0.9773755656108596,0.9,0.8425,1,0.4599999999999999,0.6456356143856143,0.6496782408767703,['organization'],0.001169423270830327,88.97818686045237,5,0.42333830573001097,0.0,6.78312718479925e-05
959,959,28,Master,0.9826224328593997,1.0,0.9175,3,0.6599999999999999,0.3178399151868539,0.649364217841996,"['leadership', 'organization', 'customer service']",0.001250386499593439,129.18552021916085,4,0.2360676547451123,0.0,6.590045382385979e-05
910,910,22,Bachelor,0.9608938547486032,0.7,0.5,1,0.52,0.7491887226697354,0.6488460022757809,['time management'],0.00018946819302888965,1000000.0,0,0.0,0.0,0.0
225,225,17,Bachelor,0.982849604221636,1.0,0.605,6,0.72,0.339252922077922,0.6485608370455401,"['communication', 'leadership', 'time management', 'organization', 'attention to detail', 'initiative']",0.0012172143416667547,1000000.0,6,0.5399621369783751,0.0,0.8334273519083726
314,314,11,Master,0.95372460496614,0.7,0.5,1,0.58,0.668543771043771,0.6479355918097452,['customer service'],0.0004137428533795059,105.22516132814837,1,0.1852111994344556,0.0,0.00010528381341345422
83,83,6,Bachelor,0.9726775956284152,1.0,0.5,5,0.56,0.588379020979021,0.6477814658565478,"['communication', 'leadership', 'organization', 'customer service', 'interpersonal skills']",0.0005474775413544812,585.1473386762473,3,0.12357430823253622,0.3333333333333333,0.00019171390303751685
968,968,9,Bachelor,0.9455006337135614,0.9,0.5275000000000001,3,0.5700000000000001,0.6052058319039451,0.6468618129425396,"['communication', 'organization', 'initiative']",0.001178317893722191,1000000.0,4,0.1908507689732569,0.0,0.412407345129184
887,887,8,Master,0.9764890282131662,1.0,0.905,4,0.64,0.34206,0.6467669028213165,"['communication', 'time management', 'organization', 'professionalism']",0.0015111109112755392,25.4465293806424,6,0.2867613698217459,0.0,1.126388040376322e-05
275,275,12,Associate,0.9673024523160764,0.8,0.665,2,0.5,0.6776694915254238,0.6465310926892348,"['customer service', 'initiative']",0.001123449132554407,106.03808276011557,4,0.19186674406543958,0.0,4.396430218523067e-05
770,770,10,Master,0.9705426356589149,0.8,0.8875,5,0.74,0.2823882512836001,0.6465207389509715,"['communication', 'time management', 'organization', 'customer service', 'flexibility']",0.0010021492561360333,49.13560291008752,4,0.2158434428257601,0.0,2.2918143578268747e-05
72,72,17,Bachelor,0.9357262103505845,0.7,0.5,1,0.52,0.7487041083916084,0.646183853552541,['customer service'],0.001016570758811763,85.9218340710682,4,0.17305251123290125,0.0,3.2130743303584447e-05
41,41,14,PhD,0.9670750382848392,1.0,0.5,4,0.76,0.3161291208791209,0.6455462400922203,"['communication', 'leadership', 'problem-solving', 'organization']",0.0020099526734534204,62.438101626459975,6,0.4813486177639278,0.25,4.368975686186586e-05
189,189,16,Master,0.9826446280991736,1.0,0.5,5,0.74,0.3364325757575757,0.64519423553719,"['communication', 'problem-solving', 'organization', 'customer service', 'initiative']",0.0011475217318795278,51.85190008291623,2,0.17442926066892703,0.0,3.257452238776533e-05
478,478,13,Bachelor,0.9675925925925926,0.9,0.88,5,0.6799999999999999,0.3278929121725731,0.6451271329110311,"['communication', 'problem-solving', 'adaptability', 'organization', 'customer service']",0.0004582436409983319,352.75968013357726,1,0.1284990967964541,0.0,0.00024487940023109077
55,55,14,Master,0.970828471411902,0.8,0.3575,2,0.62,0.6142375366568915,0.6451041081382577,"['communication', 'customer service']",0.0008791595456300026,1008.7991348843075,2,0.24951952738229208,0.0,0.0009065483490745122
468,468,11,PhD,0.9557251908396946,0.9,0.8625,4,0.76,0.230797342192691,0.6450617217417768,"['communication', 'leadership', 'organization', 'initiative']",0.0008986254138965532,463.73671405303304,3,0.18281219293583575,0.0,0.00022899196854825189
601,601,29,Master,0.9850249584026622,0.8,0.9975,3,0.6599999999999999,0.342300514069264,0.6449426500610453,"['communication', 'leadership', 'customer service']",0.0006531635714833752,336.8579782448527,3,0.18720155954028442,0.0,0.000170333438207858
159,159,37,Master,0.9115942028985508,0.9,0.775,4,0.7,0.3529758812615955,0.6445521846683337,"['leadership', 'problem-solving', 'creativity', 'organization']",0.0007664998020685179,53.993230629136384,2,0.20964650607606164,0.0,4.076771681111172e-05
174,174,16,Master,0.9598811292719168,0.9,0.8175,4,0.7,0.3219528571428571,0.6443239700700487,"['communication', 'leadership', 'time management', 'attention to detail']",0.0026496827257558777,54.14934493971379,10,0.7939258894396778,0.0,4.2229049033622565e-05
668,668,26,Associate,0.9453734671125976,0.7,0.2574999999999999,4,0.5800000000000001,0.7393510313216196,0.6440926561077456,"['communication', 'leadership', 'creativity', 'initiative']",0.0013813151498868294,303.3437566656428,2,0.1262219212605127,0.0,0.00013789664833164042
79,79,9,Bachelor,0.959896507115136,0.8,0.5675,2,0.53,0.6640008378718056,0.6439399020730553,"['communication', 'time management']",0.0022124340528369194,42.597651091705984,3,0.20831215592096056,0.0,2.3970264682341053e-05
361,361,25,Associate,0.9767873723305478,0.9,0.5,1,0.4599999999999999,0.7397930672268908,0.643616657401122,['organization'],0.0020824883563118892,302.6004476614503,9,0.7868520186663777,0.0,0.0002572581224547445
334,334,28,Associate,0.9519306540583136,0.7,0.5,2,0.5,0.7602039507039506,0.6432542506170166,"['leadership', 'customer service']",0.00033705719918082226,730.4618857752619,1,0.09948141998452391,0.0,0.0003925656435902605
660,660,23,Associate,0.9490358126721764,0.8,0.685,1,0.4599999999999999,0.7182576112412178,0.6428808646395829,['leadership'],0.0010076156086652054,277.12607020497927,4,0.3537038717052909,0.0,0.0002118125941459717
452,452,24,Master,0.8081896551724138,0.9,0.6599999999999999,5,0.74,0.3658939393939394,0.6425871473354232,"['communication', 'time management', 'attention to detail', 'critical thinking', 'interpersonal skills']",0.0009466828134210099,1139.7288766016534,2,0.1853552242192688,0.0,0.0007608308086301768
539,539,10,Master,0.984593837535014,0.7,0.7150000000000001,7,0.82,0.2485218728639781,0.6425159456126948,"['communication', 'time management', 'organization', 'customer service', 'interpersonal skills', 'initiative', 'professionalism']",0.002405876399805772,420.5399866528373,6,0.26770150587764596,0.0,0.00017376642437226113
84,84,20,Master,0.9765395894428152,1.0,0.795,3,0.6599999999999999,0.3371629321382842,0.6423028385857668,"['communication', 'leadership', 'interpersonal skills']",0.0007316646540489005,360.51488631767654,2,0.2205592014097244,0.0,0.0002863721529016775
112,112,6,Master,0.9745547073791349,1.0,0.5349999999999999,7,0.7,0.369251467051467,0.6417309108533535,"['communication', 'teamwork', 'leadership', 'adaptability', 'organization', 'customer service', 'initiative']",0.0009498487666304465,62.74872481320917,3,0.19621977848369326,0.0,3.3258215320360465e-05
372,372,22,Master,0.9623493975903614,0.8,0.84,4,0.7,0.3382410287081339,0.6417072483714763,"['communication', 'leadership', 'organization', 'initiative']",0.0012604210133739962,151.1380934095775,4,0.23699904137536656,0.2,7.524211823212165e-05
965,965,16,Master,0.9585406301824212,0.6,0.9925,4,0.7,0.3552730224321133,0.6416859697478761,"['problem-solving', 'organization', 'customer service', 'interpersonal skills']",0.0012924942096045756,65.76574647951216,4,0.2996025459395219,0.0,4.257837772856589e-05
876,876,22,Bachelor,0.8998384491114702,0.8,0.9525,5,0.6799999999999999,0.3468098031001256,0.6412767858411846,"['communication', 'leadership', 'creativity', 'customer service', 'interpersonal skills']",0.00018946819302888965,1000000.0,0,0.0,0.0,0.0
420,420,24,Associate,0.96,0.8,0.125,4,0.5800000000000001,0.734571001367054,0.6408713004101162,"['communication', 'leadership', 'organization', 'interpersonal skills']",0.0022891699499915587,171.308474560378,3,0.24664024000883927,0.0,0.00011412821106069917
879,879,45,Associate,0.9520865533230294,0.9,0.8825000000000001,6,0.66,0.3444103896103896,0.6407817722154199,"['communication', 'time management', 'customer service', 'critical thinking', 'initiative', 'reliability']",0.0007754988956712309,916.2765791357787,1,0.13277814318863057,0.0,0.000657243276984565
546,546,10,Master,0.9829396325459318,0.8,0.595,7,0.82,0.2499200487012987,0.6407699778649828,"['communication', 'leadership', 'problem-solving', 'time management', 'organization', 'customer service', 'interpersonal skills']",0.0005477828797442564,192.60976990491758,3,0.2500798094554108,0.0,0.00013010712456834877
632,632,42,Bachelor,0.9759414225941424,0.8,0.1099999999999999,2,0.56,0.7595902906617192,0.64047122945793,"['communication', 'customer service']",0.00040570859743962415,377.99005367640694,2,0.15295278356722933,0.0,0.00020821863979493028
802,802,18,Master,0.968421052631579,0.9,0.6,5,0.74,0.3216044890593277,0.6393234519809562,"['communication', 'leadership', 'attention to detail', 'customer service', 'initiative']",0.0009877739630744342,28.333156742527503,3,0.2820921496837542,0.0,2.158980111143264e-05
664,664,7,Master,0.973724884080371,0.5,0.8825000000000001,3,0.57,0.5844117132867133,0.638946002394051,"['leadership', 'organization', 'customer service']",0.0007887337335304809,170.1989665727937,3,0.1633839721172024,0.0,7.511238329965652e-05
138,138,29,Master,0.9737827715355806,1.0,0.5,4,0.7,0.3687435064935065,0.63800132910161,"['communication', 'leadership', 'organization', 'customer service']",0.001237428767987261,76.70313900741642,7,0.35149658959472607,0.2,3.4252079699586594e-05
990,990,18,Bachelor,0.9716312056737588,0.9,0.0324999999999999,2,0.56,0.7451645454545455,0.6379624842037396,"['attention to detail', 'reliability']",0.0007715679797806519,1555.7563382466697,2,0.12307376745306349,1.0,0.0006787817957364206
462,462,12,Bachelor,0.973314606741573,0.9,0.72,6,0.72,0.3000341184239489,0.6373416962013418,"['leadership', 'time management', 'adaptability', 'organization', 'customer service', 'initiative']",0.0012308617175418573,320.14890644802915,3,0.2726824303123545,0.0,0.00023580548064406313
243,243,28,Master,0.978616352201258,0.9,0.5125,2,0.62,0.5007419176568113,0.6373342105171692,"['organization', 'customer service']",0.003052332485979764,530.4193385501311,6,0.3691720064109169,0.0,0.0003022427449778074
775,775,15,Bachelor,0.9786507258753202,0.8,0.5,7,0.76,0.3502015204307887,0.6369255287167687,"['communication', 'leadership', 'time management', 'organization', 'customer service', 'initiative', 'reliability']",0.0002566206652511164,1023.6556295181927,1,0.008695403636244303,0.0,4.808573473569412e-05
477,477,16,Master,0.9720062208398134,0.9,0.8925,3,0.6599999999999999,0.3202373583862945,0.6365218295998696,"['communication', 'organization', 'customer service']",0.000538854557670743,75.33461240695854,2,0.07143487572362377,0.0,1.938162649595509e-05
570,570,12,PhD,0.960960960960961,0.7,0.835,4,0.76,0.2755909090909091,0.6362733688233688,"['communication', 'attention to detail', 'customer service', 'initiative']",0.0009739645204631187,187.217102657732,5,0.3785017343271805,0.0,0.00012760498385201127
469,469,27,Master,0.977818853974122,0.8,0.8525,3,0.6599999999999999,0.3634796238244514,0.6360757725447476,"['communication', 'organization', 'customer service']",0.0004290969102722835,195.07588531733953,1,0.06010348108597586,0.2,6.117895237748517e-05
153,153,7,Master,0.9703903095558546,0.8,0.6425000000000001,3,0.57,0.5539726143421796,0.6354808152582394,"['leadership', 'analytical skills', 'interpersonal skills']",0.0013853343832688832,45.34982124737513,3,0.19528535285546894,0.0,2.3922437506996078e-05
25,25,20,Master,0.9603024574669188,1.0,0.5,3,0.6599999999999999,0.4172615707337929,0.6352087169668297,"['leadership', 'organization', 'initiative']",0.0005347841700777178,2257.5698879215397,1,0.13789776956996863,0.0,0.0016817872980636548
124,124,16,Master,0.98236092265943,1.0,0.6575,3,0.6599999999999999,0.356959806016768,0.6350740340709733,"['communication', 'leadership', 'professionalism']",0.0007998423730617163,764.6526412524228,3,0.2537339973578375,0.0,0.0005240659580276494
170,170,18,Master,0.9424657534246575,0.9,0.675,4,0.7,0.3383757763975155,0.6332593082617203,"['communication', 'organization', 'attention to detail', 'customer service']",0.0009309872218044651,772.3630240167315,4,0.2888203438908709,0.0,0.0004820392807860748
645,645,7,Associate,0.9416498993963782,0.7,0.7424999999999999,5,0.53,0.6079375,0.6327962399396379,"['communication', 'leadership', 'time management', 'organization', 'customer service']",0.0004582436409983319,2616.2055362764036,1,0.1284990967964541,0.0,0.001816119921492717
82,82,25,Bachelor,0.9466501240694788,0.6,0.485,1,0.52,0.7355899814471243,0.6318420068410852,['communication'],0.002322999349490503,73.98875586114663,6,0.19104738117130154,0.0,2.181872832640697e-05
665,665,17,PhD,0.9642545771578028,0.9,0.5,3,0.72,0.3558495965085639,0.6311803366683495,"['leadership', 'organization', 'customer service']",0.00054824478497454,1000000.0,1,0.04394535600118601,0.0,0.23740260101493374
611,611,10,Associate,0.9517078916372202,0.7,0.3774999999999999,4,0.5800000000000001,0.6539154929577465,0.631095437051046,"['communication', 'leadership', 'organization', 'customer service']",0.001809057736948641,288.8977224387209,5,0.355140314148474,0.0,0.00018475616940562405
498,498,8,Bachelor,0.9721166032953104,0.7,0.5275000000000001,4,0.5800000000000001,0.5952120081411126,0.6305252627718648,"['communication', 'leadership', 'organization', 'customer service']",0.0008453588868621255,49.2943655725025,3,0.23962192454218795,0.0,3.190628598301811e-05
204,204,19,Associate,0.9707835325365206,1.0,0.6174999999999999,6,0.66,0.3586194560156824,0.6304141900583567,"['communication', 'leadership', 'organization', 'attention to detail', 'customer service', 'professionalism']",0.0012373364384525585,148.45265386463907,4,0.24567411937794395,0.2,7.664971873051491e-05
704,704,25,Master,0.9584775086505192,0.7,0.945,4,0.7,0.2995192307692307,0.630203520095821,"['communication', 'leadership', 'organization', 'customer service']",0.00116208818893615,286.545391903401,2,0.138960690194089,0.2,0.00014124565368645647
144,144,22,Master,0.9786839666357738,1.0,0.5,2,0.62,0.4470797442353564,0.6299923199341844,"['creativity', 'organization']",0.0013348837955442327,100.75845899485682,5,0.42649154138697304,0.0,7.738394057239196e-05
553,553,13,Bachelor,0.9725806451612904,0.7,0.95,5,0.6799999999999999,0.3183678321678322,0.6297684141664786,"['communication', 'leadership', 'organization', 'customer service', 'interpersonal skills']",0.0009378475302804169,331.3424908458741,3,0.21283234095640183,0.14285714285714285,0.0001889406749443929
42,42,15,Master,0.9737089201877934,0.8,0.5,5,0.74,0.3536439393939394,0.6294640738369611,"['communication', 'time management', 'analytical skills', 'organization', 'initiative']",0.0009086064454533051,414.60580685231787,5,0.39879118188250817,0.0,0.00029773742411830684
680,680,41,Master,0.9640062597809076,0.9,0.9025,2,0.62,0.3473664772727273,0.628860569159909,"['communication', 'organization']",0.0005274490916531338,91.35647551718705,3,0.41637898144947294,0.0,0.00010274813978164347
94,94,12,Master,0.967391304347826,0.7,0.89,4,0.7,0.3097253787878787,0.6286567440711461,"['communication', 'teamwork', 'leadership', 'critical thinking']",0.0008136202526756822,1654.2935699038396,3,0.2485136854875483,0.0,0.0011104670237399143
782,782,20,Master,0.964451313755796,1.0,0.8825000000000001,2,0.62,0.3189628228913943,0.6283839782429979,"['communication', 'organization']",0.0015065381958152802,439.13154287020717,5,0.3841946583183118,0.0,0.000303807977340248
725,725,14,Bachelor,0.9662243667068756,0.9,0.4275,7,0.76,0.3149977522477522,0.6278717623450133,"['communication', 'problem-solving', 'creativity', 'organization', 'customer service', 'interpersonal skills', 'initiative']",0.0002613555395326478,209.1646239567781,1,0.03969248037328894,0.0,4.485074711660654e-05
411,411,22,Master,0.977639751552795,1.0,0.4875,4,0.7,0.3378350059031877,0.6278644769262358,"['communication', 'organization', 'customer service', 'initiative']",0.00031325638368610403,37032.9814253784,1,0.07188427354033518,0.0,0.01438119767420584
534,534,12,Associate,0.9848942598187312,1.0,0.845,6,0.66,0.2687991108891109,0.6276291592486064,"['communication', 'leadership', 'organization', 'customer service', 'interpersonal skills', 'professionalism']",0.001008761309105749,386.46517682129064,2,0.19995734969530912,0.0,0.0002783110673029525
523,523,12,Master,0.9629005059021922,0.9,0.9825,3,0.6599999999999999,0.2628010291595197,0.6273803593380751,"['communication', 'leadership', 'initiative']",0.0010144036780339045,771.6916492281118,4,0.3302192935751791,0.0,0.0005506548676030334
855,855,20,Associate,0.9456521739130436,0.9,0.1999999999999999,2,0.5,0.7408721590909091,0.6268268651185771,"['time management', 'critical thinking']",0.0009427339766371003,216.97645449946572,2,0.10947014027396539,0.0,8.554448680995676e-05
309,309,14,Master,0.9828660436137072,0.8,0.895,3,0.6599999999999999,0.3151357323232323,0.6263273240583404,"['communication', 'leadership', 'customer service']",0.00039762095299160897,1289.9502294210356,2,0.1638763265111596,0.0,0.0007613258554471135
844,844,16,Master,0.9647435897435898,0.7,0.94,3,0.6599999999999999,0.3385727605727605,0.6260461871461871,"['teamwork', 'customer service', 'initiative']",0.001582672070406895,184.1166285813117,2,0.19459182141679687,0.0,0.00012903389319686187
207,207,19,Bachelor,0.9522752497225304,0.8,0.2475,4,0.64,0.5636168009205984,0.6250625652484326,"['communication', 'leadership', 'organization', 'initiative']",0.0009963290093539087,863.5791403963424,3,0.2100273306618318,0.0,0.0004899154257556151
322,322,6,Bachelor,0.9471153846153846,0.9,0.42,5,0.56,0.5811387527566774,0.6250531642885417,"['communication', 'leadership', 'organization', 'attention to detail', 'professionalism']",0.003200537581732004,28.454310392370278,13,1.0,0.5,1.6560573786219412e-05
654,654,20,Master,0.9851851851851852,1.0,0.8125,2,0.62,0.3233257226644323,0.6247662353178481,"['organization', 'initiative']",0.000858272282288371,443.75631773600935,3,0.13992080300115325,0.0,0.00016771443666735688
672,672,6,Master,0.8813747228381374,1.0,0.245,5,0.62,0.545916520979021,0.6244124285775201,"['communication', 'leadership', 'organization', 'customer service', 'interpersonal skills']",0.00030645570493863553,11105.247537872056,1,0.024487448068745334,0.0,0.00146907603083117
714,714,23,PhD,0.9113233287858118,0.9,0.6675,2,0.6799999999999999,0.3478714285714285,0.6242437614500096,"['communication', 'critical thinking']",0.0015237001821908121,151.8502673542745,6,0.5202571206730359,0.0,0.00012193934150825895
306,306,22,Master,0.9661290322580643,1.0,0.5,4,0.7,0.3243040220973057,0.6239041098549981,"['communication', 'teamwork', 'problem-solving', 'customer service']",0.0008258128880201713,468.43411638981104,3,0.3185718575039361,0.0,0.0004030875977704787
845,845,19,Bachelor,0.980824544582934,0.7,0.5,6,0.72,0.3894633477633477,0.6229214587872977,"['communication', 'leadership', 'problem-solving', 'organization', 'attention to detail', 'customer service']",0.0009234907561471548,168.09124412790095,2,0.12888893572488164,0.0,7.802704089192863e-05
812,812,4,Bachelor,0.9854604200323102,0.7,0.9525,5,0.5,0.5303151615826035,0.6228905904780121,"['communication', 'organization', 'attention to detail', 'customer service', 'interpersonal skills']",0.000732512392814611,1000000.0,3,0.16471136802605593,0.0,0.4449037481305824
296,296,27,Bachelor,0.9786324786324786,0.9,0.5,6,0.72,0.3233168578993821,0.6228583052330625,"['communication', 'leadership', 'organization', 'attention to detail', 'customer service', 'initiative']",0.00054824478497454,73.04019445660481,1,0.04394535600118601,0.0,1.7340105669609625e-05
374,374,21,Master,0.9564202334630352,0.7,0.5,4,0.7,0.423786827458256,0.6227780715837803,"['communication', 'leadership', 'creativity', 'customer service']",0.0018802503717689474,110.29877586703543,3,0.2703372629537516,0.0,8.054321587153911e-05
783,783,17,Master,0.9847389558232932,1.0,0.5,3,0.6599999999999999,0.3670987824675324,0.622603530322589,"['communication', 'organization', 'customer service']",0.000837144433893649,1018.0761326859571,4,0.24212440934718837,0.0,0.0005326620833908961
552,552,17,Master,0.9795361527967258,0.8,0.6675,4,0.7,0.3236838474025974,0.6218087695004517,"['communication', 'leadership', 'problem-solving', 'organization']",0.00225980408290391,315.778650791381,6,0.5761702152793696,0.0,0.00028082912953549156
513,513,24,Associate,0.9457831325301204,0.6,0.745,6,0.66,0.4281183924183924,0.6215138309785297,"['leadership', 'creativity', 'organization', 'customer service', 'flexibility', 'initiative']",0.0006968699655074766,97.86952840537907,3,0.09086020276249125,0.0,2.4019712794176844e-05
724,724,17,PhD,0.9460526315789474,0.7,0.6,3,0.72,0.3628539493293591,0.6214614479567024,"['communication', 'organization', 'customer service']",0.000952322393020342,9.117897856545541,4,0.33346497507077877,0.0,6.5710973404950465e-06
50,50,31,Master,0.9808383233532936,1.0,0.4125,4,0.7,0.3398447765469824,0.621287265299424,"['communication', 'leadership', 'organization', 'customer service']",0.0007805577420284633,234.7142268652375,4,0.26648670154434356,0.0,0.000135160365769088
131,131,13,Master,0.9542981501632208,1.0,0.2025,6,0.78,0.3099467532467532,0.6206638409903481,"['communication', 'time management', 'organization', 'customer service', 'critical thinking', 'interpersonal skills']",0.00040794578575311215,964.3712337164396,2,0.06278256111531662,0.0,0.00021805434591019613
974,974,16,Master,0.9726775956284152,0.7,0.6699999999999999,4,0.7,0.354275974025974,0.6205505517706337,"['communication', 'leadership', 'organization', 'customer service']",0.00018946819302888965,1000000.0,0,0.0,0.0,0.0
199,199,11,Master,0.988599348534202,1.0,0.965,2,0.62,0.2569977633477633,0.6204592638577492,"['organization', 'initiative']",0.000691481431011855,169.8488221882122,1,0.05001315360221264,0.0,4.589037668663104e-05
933,933,16,Master,0.9825136612021858,0.8,0.2125,3,0.6599999999999999,0.5227065217391305,0.6203133226419576,"['leadership', 'organization', 'initiative']",0.0003921393203941566,480.8236196049721,1,0.09928256856105439,0.0,0.00025788836903207834
866,866,11,Associate,0.9688346883468836,0.8,0.655,1,0.4599999999999999,0.6431710526315789,0.619334784624162,['organization'],0.00018946819302888965,1000000.0,0,0.0,0.0,0.0
52,52,28,Associate,0.9716494845360824,0.7,0.5,1,0.4599999999999999,0.7259892393320965,0.6189617202532371,['time management'],0.00032217425393210857,708.0520493498776,1,0.04201667538430469,0.0,0.00016071618636210078
212,212,15,Bachelor,0.9770642201834864,0.8,0.3199999999999999,7,0.76,0.3505895238095238,0.6188832791612058,"['communication', 'leadership', 'analytical skills', 'creativity', 'organization', 'attention to detail', 'professionalism']",0.00101925355408895,160.33318980153248,3,0.2729817497084696,0.0,0.00011822333787555305
164,164,31,Bachelor,0.9859353023909986,1.0,0.7224999999999999,3,0.6,0.3592820346320346,0.6186281406287102,"['communication', 'leadership', 'organization']",0.0007365011320985694,986.468921315883,2,0.1603135021963984,0.3333333333333333,0.0005659528612861223
834,834,13,Master,0.9613848202396804,0.7,0.6225,5,0.74,0.3137633324122686,0.6185174817476485,"['communication', 'leadership', 'organization', 'customer service', 'interpersonal skills']",0.0026590760042160618,55.31320496032586,4,0.28340963788390267,0.0,3.38769069583751e-05
393,393,30,Master,0.984646878198567,1.0,0.0574999999999999,6,0.78,0.3404997402597403,0.6183646098977789,"['communication', 'leadership', 'time management', 'organization', 'interpersonal skills', 'initiative']",0.000829762659127643,239.26399980064724,4,0.2660016948530881,0.0,0.00013752962137305628
806,806,20,Associate,0.97444089456869,0.9,0.935,4,0.5800000000000001,0.350825,0.618191589456869,"['communication', 'leadership', 'organization', 'customer service']",0.0002699324559189321,332.5863870390615,1,0.12914014344317024,0.0,0.00023202708782452247
926,926,9,Master,0.9623655913978496,0.8,0.64,7,0.79,0.2054114922813036,0.6178600068241761,"['leadership', 'time management', 'adaptability', 'organization', 'critical thinking', 'decision making', 'professionalism']",0.0008171982328946256,452.5772996743875,2,0.13429517655112372,0.0,0.00021889480435540877
671,671,26,Master,0.9686162624821684,0.8,0.7475,3,0.6599999999999999,0.3394035812672176,0.6174327006283821,"['communication', 'leadership', 'organization']",0.00040375284902269623,338.2711150676625,1,0.10246244503742229,0.0,0.00018724179970757207
728,728,31,Master,0.954983922829582,0.9,0.945,1,0.58,0.3508014309764309,0.6172388215758875,['communication'],0.0006708720043996791,331.29950154802515,2,0.15233688441800008,0.0,0.00018176415870399605
646,646,18,Bachelor,0.931787175989086,0.8,0.6675,4,0.64,0.4022950738916256,0.6166172397663963,"['communication', 'leadership', 'creativity', 'organization']",0.0009029993000011954,127.29300261206636,4,0.21923678062407723,0.0,6.0305167968565874e-05
216,216,20,Master,0.9666666666666668,0.9,0.475,4,0.7,0.3373224395857307,0.6153633985423859,"['communication', 'organization', 'customer service', 'initiative']",0.0007236128349266771,185.50273785341685,3,0.10068575587472231,0.0,5.0450224967759265e-05
690,690,26,Bachelor,0.9609022556390976,0.7,0.8375,4,0.64,0.3637305194805195,0.6149593814080656,"['communication', 'organization', 'attention to detail', 'customer service']",0.00029034716412959386,1000000.0,1,0.08429923144472494,0.0,0.45540322397469696
244,244,26,Master,0.974462365591398,0.9,0.64,3,0.6599999999999999,0.3302251651856915,0.6145137861148472,"['leadership', 'organization', 'customer service']",0.0011888493422420455,76.36455870837213,3,0.294876662449846,0.0,6.082522909271558e-05
574,574,12,Bachelor,0.9762569832402236,0.9,0.71,1,0.52,0.4897846320346321,0.613561087934412,['communication'],0.0008964155257241329,291.17351536066644,4,0.3151220360096913,0.0,0.00019827360503939373
226,226,34,Master,0.964332892998679,0.9,0.6074999999999999,3,0.6599999999999999,0.3404801652892562,0.6133273388866447,"['communication', 'leadership', 'organization']",0.00027952216406404266,2401.1015781062815,1,0.06341062845164193,0.0,0.000822517493680402
481,481,14,Bachelor,0.9628180039138944,0.9,0.7775,4,0.64,0.310611888111888,0.6132153668249558,"['leadership', 'organization', 'customer service', 'critical thinking']",0.0009185227938824318,178.5191745063137,3,0.11873598319771235,0.0,5.725490414636993e-05
954,954,17,Master,0.9694767441860466,0.9,0.78,2,0.62,0.3339490022172949,0.6131323750837931,"['attention to detail', 'customer service']",0.0004257121494382513,1302.859651612556,1,0.11054014342552687,0.0,0.0007780192328617399
569,569,39,Master,0.9683481701285857,0.7,0.5,5,0.74,0.3318485514485514,0.6123893824474239,"['leadership', 'time management', 'organization', 'attention to detail', 'customer service']",0.0004947836540955611,263.4655263373261,3,0.27189835759693987,0.0,0.0001934968764110147
26,26,21,Master,0.987192118226601,1.0,0.5,3,0.6599999999999999,0.3316065209438448,0.6122011681058135,"['leadership', 'organization', 'initiative']",0.0009275390024699531,51.88986762771471,1,0.06172502708058322,0.0,1.7303210376372773e-05
31,31,7,Bachelor,0.9648033126293996,0.9,0.5,3,0.51,0.5703331733483907,0.6115802832674572,"['communication', 'creativity', 'organization']",0.0015624766572283927,49.59210327909814,6,0.19710585702191777,0.0,1.508810654840864e-05
65,65,14,Master,0.9640644361833952,0.7,0.4825,4,0.7,0.3896741307814991,0.6115586828527892,"['communication', 'time management', 'customer service', 'professionalism']",0.0010811882719326173,379.56736057504776,3,0.2608420428592569,0.0,0.00026743028797186926
272,272,19,Other,0.9848714069591528,0.8,0.8475,6,0.6000000000000001,0.3605920745920746,0.6114147630735377,"['communication', 'leadership', 'organization', 'attention to detail', 'customer service', 'initiative']",0.0013538688748230877,137.9353525044866,6,0.42458222096391834,0.0,9.03956471514939e-05
639,639,16,Bachelor,0.9626168224299064,0.7,0.6275,5,0.6799999999999999,0.3667132231404958,0.6110256491851394,"['communication', 'leadership', 'organization', 'customer service', 'reliability']",0.00018946819302888965,1000000.0,0,0.0,0.0,0.0
